machine,sensor,signal,active,minutes,seconds,millis
feed_a,pressure_a,0.07445089,0.01,0,9,400
feed_a,pressure_a,0.04432782,0.01,0,9,600
feed_a,pressure_a,0.05113015,0.01,0,9,800
feed_a,pressure_a,0.03981838,0.01,0,10,0
feed_a,pressure_a,0.06100334,0.01,0,10,200
feed_a,pressure_a,0.06043814,0.01,0,10,400
feed_a,pressure_a,0.04934385,0.01,0,10,600
feed_a,pressure_a,0.04790315,0.01,0,10,800
feed_a,pressure_a,0.04516035,0.01,0,11,0
feed_a,pressure_a,0.04211151,0.01,0,11,200
feed_a,pressure_a,0.05664792,0.01,0,11,400
feed_a,pressure_a,0.05099872,0.01,0,11,600
feed_a,pressure_a,0.05059007,0.01,0,11,800
feed_a,pressure_a,0.04589367,0.01,0,12,0
feed_a,pressure_a,0.02803317,0.01,0,12,200
feed_a,pressure_a,0.03838667,0.01,0,12,400
feed_a,pressure_a,0.03488112,0.01,0,12,600
feed_a,pressure_a,0.04944069,0.01,0,12,800
feed_a,pressure_a,0.04230777,0.01,0,13,0
feed_a,pressure_a,0.03880557,0.01,0,13,200
feed_a,pressure_a,0.06392869,0.01,0,13,400
feed_a,pressure_a,0.07828922,0.01,0,13,600
feed_a,pressure_a,0.03319844,0.01,0,13,800
feed_a,pressure_a,0.02472218,0.01,0,14,0
feed_a,pressure_a,0.0444397,0.01,0,14,200
feed_a,pressure_a,0.02505211,0.01,0,14,400
feed_a,pressure_a,0.06346996,0.01,0,14,600
feed_a,pressure_a,0.04835558,0.01,0,14,800
feed_a,pressure_a,0.05784993,0.01,0,15,0
feed_a,pressure_a,0.05881263,0.01,0,15,200
feed_a,pressure_a,0.05156065,0.01,0,15,400
feed_a,pressure_a,0.05074382,0.01,0,15,600
feed_a,pressure_a,0.06908691,0.01,0,15,800
feed_a,pressure_a,0.06018094,0.01,0,16,0
feed_a,pressure_a,0.04247917,0.01,0,16,200
feed_a,pressure_a,0.03335948,0.01,0,16,400
feed_a,pressure_a,0.05947866,0.01,0,16,600
feed_a,pressure_a,0.04620247,0.01,0,16,800
feed_a,pressure_a,0.05950962,0.01,0,17,0
feed_a,pressure_a,0.04204994,0.01,0,17,200
feed_a,pressure_a,0.05689992,0.01,0,17,400
feed_a,pressure_a,0.07636297,0.01,0,17,600
feed_a,pressure_a,0.04781288,0.01,0,17,800
feed_a,pressure_a,0.02269109,0.01,0,18,0
feed_a,pressure_a,0.05073203,0.01,0,18,200
feed_a,pressure_a,0.04115436,0.01,0,18,400
feed_a,pressure_a,0.07223449,0.01,0,18,600
feed_a,pressure_a,0.0382863,0.01,0,18,800
feed_a,pressure_a,0.0570473,0.01,0,19,0
feed_a,pressure_a,0.05430241,0.01,0,19,200
feed_a,pressure_a,0.04673152,0.01,0,19,400
feed_a,pressure_a,0.06140636,0.01,0,19,600
feed_a,pressure_a,0.04907667,0.01,0,19,800
feed_a,pressure_a,0.03948829,0.01,0,20,0
feed_a,pressure_a,0.7995933,0.8029038,0,20,200
feed_a,pressure_a,0.7898482,0.8093504,0,20,400
feed_a,pressure_a,0.8158044,0.8089877,0,20,600
feed_a,pressure_a,0.8042491,0.822495,0,20,800
feed_a,pressure_a,0.7928525,0.7876703,0,21,0
feed_a,pressure_a,0.8085073,0.7987529,0,21,200
feed_a,pressure_a,0.8116417,0.7901626,0,21,400
feed_a,pressure_a,0.8236501,0.7944412,0,21,600
feed_a,pressure_a,0.7843048,0.8025854,0,21,800
feed_a,pressure_a,0.810933,0.7926186,0,22,0
feed_a,pressure_a,0.8156747,0.8079814,0,22,200
feed_a,pressure_a,0.7954372,0.7972664,0,22,400
feed_a,pressure_a,0.8099758,0.8061291,0,22,600
feed_a,pressure_a,0.7903485,0.808533,0,22,800
feed_a,pressure_a,0.7842551,0.8035407,0,23,0
feed_a,pressure_a,0.7894973,0.7863761,0,23,200
feed_a,pressure_a,0.7948812,0.7957479,0,23,400
feed_a,pressure_a,0.8281956,0.7987377,0,23,600
feed_a,pressure_a,0.7916648,0.7978029,0,23,800
feed_a,pressure_a,0.8048839,0.7984826,0,24,0
feed_a,pressure_a,0.8056541,0.8031363,0,24,200
feed_a,pressure_a,0.7867727,0.7962878,0,24,400
feed_a,pressure_a,0.7937216,0.7988787,0,24,600
feed_a,pressure_a,0.8224171,0.8065661,0,24,800
feed_a,pressure_a,0.7957262,0.8042402,0,25,0
feed_a,pressure_a,0.8070933,0.8081711,0,25,200
feed_a,pressure_a,0.7835343,0.7899093,0,25,400
feed_a,pressure_a,0.820196,0.8004482,0,25,600
feed_a,pressure_a,0.7865902,0.7880958,0,25,800
feed_a,pressure_a,0.7911261,0.8000369,0,26,0
feed_a,pressure_a,0.8014537,0.8058171,0,26,200
feed_a,pressure_a,0.7852263,0.7813082,0,26,400
feed_a,pressure_a,0.7645444,0.7894818,0,26,600
feed_a,pressure_a,0.8275112,0.798695,0,26,800
feed_a,pressure_a,0.7958252,0.8101369,0,27,0
feed_a,pressure_a,0.7876431,0.7926147,0,27,200
feed_a,pressure_a,0.8050796,0.8030728,0,27,400
feed_a,pressure_a,0.7886855,0.8039846,0,27,600
feed_a,pressure_a,0.789007,0.7857089,0,27,800
feed_a,pressure_a,0.7957871,0.7949254,0,28,0
feed_a,pressure_a,0.7864481,0.791276,0,28,200
feed_a,pressure_a,0.8130376,0.8010956,0,28,400
feed_a,pressure_a,0.8258678,0.80358,0,28,600
feed_a,pressure_a,0.7976456,0.8070663,0,28,800
feed_a,pressure_a,0.8011439,0.794562,0,29,0
feed_a,pressure_a,0.7947532,0.8095621,0,29,200
feed_a,pressure_a,0.7844757,0.7905044,0,29,400
feed_a,pressure_a,0.7750329,0.7983527,0,29,600
feed_a,pressure_a,0.81235,0.8085044,0,29,800
feed_a,pressure_a,0.7852991,0.7948411,0,30,0
feed_a,pressure_a,0.8010339,0.8014811,0,30,200
feed_a,pressure_a,0.8193878,0.8031071,0,30,400
feed_a,pressure_a,0.7902261,0.7981445,0,30,600
feed_a,pressure_a,0.8006212,0.8083408,0,30,800
feed_a,pressure_a,0.7745022,0.7793683,0,31,0
feed_a,pressure_a,0.798588,0.8082562,0,31,200
feed_a,pressure_a,0.810021,0.8101015,0,31,400
feed_a,pressure_a,0.8064219,0.7976992,0,31,600
feed_a,pressure_a,0.7785064,0.7835552,0,31,800
feed_a,pressure_a,0.7637357,0.7830864,0,32,0
feed_a,pressure_a,0.8113595,0.8082987,0,32,200
feed_a,pressure_a,0.7662422,0.7994906,0,32,400
feed_a,pressure_a,0.8075065,0.7944613,0,32,600
feed_a,pressure_a,0.8126521,0.8068485,0,32,800
feed_a,pressure_a,0.7975567,0.7919035,0,33,0
feed_a,pressure_a,0.8171324,0.7943072,0,33,200
feed_a,pressure_a,0.7921382,0.7913608,0,33,400
feed_a,pressure_a,0.8015636,0.7970693,0,33,600
feed_a,pressure_a,0.8065014,0.821588,0,33,800
feed_a,pressure_a,0.7870845,0.7971477,0,34,0
feed_a,pressure_a,0.816356,0.8058883,0,34,200
feed_a,pressure_a,0.8192659,0.7988937,0,34,400
feed_a,pressure_a,0.8109155,0.806299,0,34,600
feed_a,pressure_a,0.8197951,0.7992088,0,34,800
feed_a,pressure_a,0.7904351,0.8052616,0,35,0
feed_a,pressure_a,0.7822543,0.7989325,0,35,200
feed_a,pressure_a,0.7933135,0.8031193,0,35,400
feed_a,pressure_a,0.7971852,0.7847561,0,35,600
feed_a,pressure_a,0.7971852,0.8018382,0,35,800
feed_a,pressure_a,0.7960375,0.8037999,0,36,0
feed_a,pressure_a,0.8059719,0.814664,0,36,200
feed_a,pressure_a,0.824789,0.810938,0,36,400
feed_a,pressure_a,0.8014033,0.7891245,0,36,600
feed_a,pressure_a,0.8362639,0.8051825,0,36,800
feed_a,pressure_a,0.8156759,0.7992866,0,37,0
feed_a,pressure_a,0.7985913,0.8069733,0,37,200
feed_a,pressure_a,0.8320442,0.8058437,0,37,400
feed_a,pressure_a,0.785749,0.7961608,0,37,600
feed_a,pressure_a,0.8053353,0.8168558,0,37,800
feed_a,pressure_a,0.8056358,0.8031833,0,38,0
feed_a,pressure_a,0.8049546,0.8123301,0,38,200
feed_a,pressure_a,0.8168524,0.8011825,0,38,400
feed_a,pressure_a,0.7800922,0.8056818,0,38,600
feed_a,pressure_a,0.7876475,0.8064067,0,38,800
feed_a,pressure_a,0.8004701,0.7914713,0,39,0
feed_a,pressure_a,0.7897553,0.7941251,0,39,200
feed_a,pressure_a,0.785845,0.7990272,0,39,400
feed_a,pressure_a,0.8001372,0.8074591,0,39,600
feed_a,pressure_a,0.7881728,0.7969663,0,39,800
feed_a,pressure_a,0.8182433,0.7993788,0,40,0
feed_a,pressure_a,0.811744,0.7963261,0,40,200
feed_a,pressure_a,0.8029212,0.7965881,0,40,400
feed_a,pressure_a,0.8013819,0.8027587,0,40,600
feed_a,pressure_a,0.8220609,0.8035939,0,40,800
feed_a,pressure_a,0.8237514,0.808347,0,41,0
feed_a,pressure_a,0.7885531,0.7974668,0,41,200
feed_a,pressure_a,0.8009988,0.8069871,0,41,400
feed_a,pressure_a,0.7909134,0.8059596,0,41,600
feed_a,pressure_a,0.7912322,0.8119655,0,41,800
feed_a,pressure_a,0.7981053,0.815905,0,42,0
feed_a,pressure_a,0.8025825,0.8057417,0,42,200
feed_a,pressure_a,0.8138559,0.811824,0,42,400
feed_a,pressure_a,0.806338,0.7881064,0,42,600
feed_a,pressure_a,0.8331621,0.810514,0,42,800
feed_a,pressure_a,0.8327525,0.814953,0,43,0
feed_a,pressure_a,0.8011672,0.7975813,0,43,200
feed_a,pressure_a,0.7965296,0.7932602,0,43,400
feed_a,pressure_a,0.7930082,0.7993133,0,43,600
feed_a,pressure_a,0.8043012,0.7983287,0,43,800
feed_a,pressure_a,0.813222,0.7994176,0,44,0
feed_a,pressure_a,0.7807345,0.8059202,0,44,200
feed_a,pressure_a,0.8143709,0.8021626,0,44,400
feed_a,pressure_a,0.7787131,0.793498,0,44,600
feed_a,pressure_a,0.8117222,0.8035855,0,44,800
feed_a,pressure_a,0.79477,0.7946806,0,45,0
feed_a,pressure_a,0.7952734,0.7925459,0,45,200
feed_a,pressure_a,0.7854096,0.7828511,0,45,400
feed_a,pressure_a,0.7936188,0.8016433,0,45,600
feed_a,pressure_a,0.8103182,0.8106058,0,45,800
feed_a,pressure_a,0.8242485,0.8087193,0,46,0
feed_a,pressure_a,0.8095054,0.8002682,0,46,200
feed_a,pressure_a,0.8015784,0.7964576,0,46,400
feed_a,pressure_a,0.8062896,0.7978511,0,46,600
feed_a,pressure_a,0.04353603,0.01,0,46,800
feed_a,pressure_a,0.04861678,0.01,0,47,0
feed_a,pressure_a,0.06633381,0.01,0,47,200
feed_a,pressure_a,0.05922366,0.01,0,47,400
feed_a,pressure_a,0.05114907,0.01,0,47,600
feed_a,pressure_a,0.03669317,0.01,0,47,800
feed_a,pressure_a,0.04106305,0.01,0,48,0
feed_a,pressure_a,0.06301877,0.01,0,48,200
feed_a,pressure_a,0.04453272,0.01,0,48,400
feed_a,pressure_a,0.0734206,0.01,0,48,600
feed_a,pressure_a,0.05772252,0.01,0,48,800
feed_a,pressure_a,0.04681282,0.01,0,49,0
feed_a,pressure_a,0.07484876,0.01,0,49,200
feed_a,pressure_a,0.02998133,0.01,0,49,400
feed_a,pressure_a,0.04052709,0.01,0,49,600
feed_a,pressure_a,0.07145413,0.01,0,49,800
feed_a,pressure_a,0.05187914,0.01,0,50,0
feed_a,pressure_a,0.036385,0.01,0,50,200
feed_a,pressure_a,0.0581323,0.01,0,50,400
feed_a,pressure_a,0.04401743,0.01,0,50,600
feed_a,pressure_a,0.06807339,0.01,0,50,800
feed_a,pressure_a,0.04811226,0.01,0,51,0
feed_a,pressure_a,0.0534037,0.01,0,51,200
feed_a,pressure_a,0.02667049,0.01,0,51,400
feed_a,pressure_a,0.04776105,0.01,0,51,600
feed_a,pressure_a,0.04230744,0.01,0,51,800
feed_a,pressure_a,0.0591604,0.01,0,52,0
feed_a,pressure_a,0.03744434,0.01,0,52,200
feed_a,pressure_a,0.06134337,0.01,0,52,400
feed_a,pressure_a,0.03875144,0.01,0,52,600
feed_a,pressure_a,0.03985607,0.01,0,52,800
feed_a,pressure_a,0.05587101,0.01,0,53,0
feed_a,pressure_a,0.04922067,0.01,0,53,200
feed_a,pressure_a,0.06585118,0.01,0,53,400
feed_a,pressure_a,0.03905714,0.01,0,53,600
feed_a,pressure_a,0.04141769,0.01,0,53,800
feed_a,pressure_a,0.06406684,0.01,0,54,0
feed_a,pressure_a,0.06140642,0.01,0,54,200
feed_a,pressure_a,0.05238733,0.01,0,54,400
feed_a,pressure_a,0.07879662,0.01,0,54,600
feed_a,pressure_a,0.06732729,0.01,0,54,800
feed_a,pressure_a,0.04282154,0.01,0,55,0
feed_a,pressure_a,0.0756376,0.01,0,55,200
feed_a,pressure_a,0.06526841,0.01,0,55,400
feed_a,pressure_a,0.05436923,0.01,0,55,600
feed_a,pressure_a,0.03517007,0.01,0,55,800
feed_a,pressure_a,0.05790236,0.01,0,56,0
feed_a,pressure_a,0.05071234,0.01,0,56,200
feed_a,pressure_a,0.03784012,0.01,0,56,400
feed_a,pressure_a,0.0336354,0.01,0,56,600
feed_a,pressure_a,0.06872543,0.01,0,56,800
feed_a,pressure_a,0.07374401,0.01,0,57,0
feed_a,pressure_a,0.0251005,0.01,0,57,200
feed_a,pressure_a,0.04063899,0.01,0,57,400
feed_a,pressure_a,0.06922879,0.01,0,57,600
feed_a,pressure_a,0.04121885,0.01,0,57,800
feed_a,pressure_a,0.05474902,0.01,0,58,0
feed_a,pressure_a,0.07781966,0.01,0,58,200
feed_a,pressure_a,0.06157157,0.01,0,58,400
feed_a,pressure_a,0.0686693,0.01,0,58,600
feed_a,pressure_a,0.05584456,0.01,0,58,800
feed_a,pressure_a,0.05022329,0.01,0,59,0
feed_a,pressure_a,0.03395874,0.01,0,59,200
feed_a,pressure_a,0.0298559,0.01,0,59,400
feed_a,pressure_a,0.07384792,0.01,0,59,600
feed_a,pressure_a,0.06337163,0.01,0,59,800
feed_a,pressure_a,0.04791774,0.01,1,0,0
feed_a,pressure_a,0.04547796,0.01,1,0,200
feed_a,pressure_a,0.05359234,0.01,1,0,400
feed_a,pressure_a,0.06739715,0.01,1,0,600
feed_a,pressure_a,0.07091138,0.01,1,0,800
feed_a,pressure_a,0.06393126,0.01,1,1,0
feed_a,pressure_a,0.0301381,0.01,1,1,200
feed_a,pressure_a,0.05052405,0.01,1,1,400
feed_a,pressure_a,0.06330402,0.01,1,1,600
feed_a,pressure_a,0.03694649,0.01,1,1,800
feed_a,pressure_a,0.046865,0.01,1,2,0
feed_a,pressure_a,0.05996338,0.01,1,2,200
feed_a,pressure_a,0.07329794,0.01,1,2,400
feed_a,pressure_a,0.0680057,0.01,1,2,600
feed_a,pressure_a,0.08000334,0.01,1,2,800
feed_a,pressure_a,0.03909313,0.01,1,3,0
feed_a,pressure_a,0.0613214,0.01,1,3,200
feed_a,pressure_a,0.03534733,0.01,1,3,400
feed_a,pressure_a,0.04755846,0.01,1,3,600
feed_a,pressure_a,0.04920428,0.01,1,3,800
feed_a,pressure_a,0.02944299,0.01,1,4,0
feed_a,pressure_a,0.06522018,0.01,1,4,200
feed_a,pressure_a,0.008502236,0.01,1,4,400
feed_a,pressure_a,0.06471868,0.01,1,4,600
feed_a,pressure_a,0.0496884,0.01,1,4,800
feed_a,pressure_a,0.01904602,0.01,1,5,0
feed_a,pressure_a,0.06267776,0.01,1,5,200
feed_a,pressure_a,0.06498342,0.01,1,5,400
feed_a,pressure_a,0.05524923,0.01,1,5,600
feed_a,pressure_a,0.05209405,0.01,1,5,800
feed_a,pressure_a,0.05117677,0.01,1,6,0
feed_a,pressure_a,0.0194098,0.01,1,6,200
feed_a,pressure_a,0.04898023,0.01,1,6,400
feed_a,pressure_a,0.0498714,0.01,1,6,600
feed_a,pressure_a,0.07494117,0.01,1,6,800
feed_a,pressure_a,0.0607502,0.01,1,7,0
feed_a,pressure_a,0.07278188,0.01,1,7,200
feed_a,pressure_a,0.07443318,0.01,1,7,400
feed_a,pressure_a,0.07861339,0.01,1,7,600
feed_a,pressure_a,0.037929,0.01,1,7,800
feed_a,pressure_a,0.06430886,0.01,1,8,0
feed_a,pressure_a,0.03552788,0.01,1,8,200
feed_a,pressure_a,0.0504396,0.01,1,8,400
feed_a,pressure_a,0.05973121,0.01,1,8,600
feed_a,pressure_a,0.06440906,0.01,1,8,800
feed_a,pressure_a,0.04517577,0.01,1,9,0
feed_a,pressure_a,0.04617234,0.01,1,9,200
feed_a,pressure_a,0.04458572,0.01,1,9,400
feed_a,pressure_a,0.07720069,0.01,1,9,600
feed_a,pressure_a,0.04017667,0.01,1,9,800
feed_a,pressure_a,0.05378536,0.01,1,10,0
feed_a,pressure_a,0.03381572,0.01,1,10,200
feed_a,pressure_a,0.01289243,0.01,1,10,400
feed_a,pressure_a,0.05849288,0.01,1,10,600
feed_a,pressure_a,0.04720437,0.01,1,10,800
feed_a,pressure_a,0.04706106,0.01,1,11,0
feed_a,pressure_a,0.05516319,0.01,1,11,200
feed_a,pressure_a,0.0486038,0.01,1,11,400
feed_a,pressure_a,0.05327321,0.01,1,11,600
feed_a,pressure_a,0.05574642,0.01,1,11,800
feed_a,pressure_a,0.04614859,0.01,1,12,0
feed_a,pressure_a,0.05476381,0.01,1,12,200
feed_a,pressure_a,0.05169608,0.01,1,12,400
feed_a,pressure_a,0.05710072,0.01,1,12,600
feed_a,pressure_a,0.06251298,0.01,1,12,800
feed_a,pressure_a,0.04459462,0.01,1,13,0
feed_a,pressure_a,0.02576011,0.01,1,13,200
feed_a,pressure_a,0.06008737,0.01,1,13,400
feed_a,pressure_a,0.03794588,0.01,1,13,600
feed_a,pressure_a,0.04245406,0.01,1,13,800
feed_a,pressure_a,0.07124046,0.01,1,14,0
feed_a,pressure_a,0.05112508,0.01,1,14,200
feed_a,pressure_a,0.06631074,0.01,1,14,400
feed_a,pressure_a,0.07156933,0.01,1,14,600
feed_a,pressure_a,0.05211834,0.01,1,14,800
feed_a,pressure_a,0.05617823,0.01,1,15,0
feed_a,pressure_a,0.03603761,0.01,1,15,200
feed_a,pressure_a,0.03549646,0.01,1,15,400
feed_a,pressure_a,0.0734396,0.01,1,15,600
feed_a,pressure_a,0.0560805,0.01,1,15,800
feed_a,pressure_a,0.05124768,0.01,1,16,0
feed_a,pressure_a,0.04647912,0.01,1,16,200
feed_a,pressure_a,0.0258653,0.01,1,16,400
feed_a,pressure_a,0.04336268,0.01,1,16,600
feed_a,pressure_a,0.03323515,0.01,1,16,800
feed_a,pressure_a,0.01732496,0.01,1,17,0
feed_a,pressure_a,0.05637338,0.01,1,17,200
feed_a,pressure_a,0.7816072,0.4996382,1,17,400
feed_a,pressure_a,0.8144993,0.7956057,1,17,600
feed_a,pressure_a,0.8196147,0.8077596,1,17,800
feed_a,pressure_a,0.8340636,0.8001952,1,18,0
feed_a,pressure_a,0.8056266,0.7930806,1,18,200
feed_a,pressure_a,0.8104436,0.798342,1,18,400
feed_a,pressure_a,0.7884689,0.8004023,1,18,600
feed_a,pressure_a,0.7937637,0.7973475,1,18,800
feed_a,pressure_a,0.8001522,0.8043331,1,19,0
feed_a,pressure_a,0.7807803,0.8022481,1,19,200
feed_a,pressure_a,0.7847216,0.7898042,1,19,400
feed_a,pressure_a,0.8046965,0.7951296,1,19,600
feed_a,pressure_a,0.8196887,0.8218642,1,19,800
feed_a,pressure_a,0.7930712,0.8117049,1,20,0
feed_a,pressure_a,0.8028011,0.807845,1,20,200
feed_a,pressure_a,0.7963955,0.8086092,1,20,400
feed_a,pressure_a,0.8182013,0.7931196,1,20,600
feed_a,pressure_a,0.7802524,0.802454,1,20,800
feed_a,pressure_a,0.8121815,0.791124,1,21,0
feed_a,pressure_a,0.8127337,0.7973145,1,21,200
feed_a,pressure_a,0.7967574,0.804848,1,21,400
feed_a,pressure_a,0.7879357,0.7889742,1,21,600
feed_a,pressure_a,0.8108937,0.7915273,1,21,800
feed_a,pressure_a,0.7723698,0.7822194,1,22,0
feed_a,pressure_a,0.8163449,0.8018458,1,22,200
feed_a,pressure_a,0.7896668,0.8032162,1,22,400
feed_a,pressure_a,0.8285153,0.8042363,1,22,600
feed_a,pressure_a,0.8030661,0.7909016,1,22,800
feed_a,pressure_a,0.8205963,0.8173839,1,23,0
feed_a,pressure_a,0.7837791,0.8035613,1,23,200
feed_a,pressure_a,0.7911161,0.8028374,1,23,400
feed_a,pressure_a,0.8277795,0.8039367,1,23,600
feed_a,pressure_a,0.8137559,0.8121082,1,23,800
feed_a,pressure_a,0.7973688,0.8184287,1,24,0
feed_a,pressure_a,0.8263689,0.81163,1,24,200
feed_a,pressure_a,0.7864898,0.7965609,1,24,400
feed_a,pressure_a,0.7852953,0.8054705,1,24,600
feed_a,pressure_a,0.8048609,0.7919081,1,24,800
feed_a,pressure_a,0.8196157,0.8213786,1,25,0
feed_a,pressure_a,0.8134567,0.8164699,1,25,200
feed_a,pressure_a,0.7851491,0.7916131,1,25,400
feed_a,pressure_a,0.7912139,0.8084662,1,25,600
feed_a,pressure_a,0.80949,0.8046427,1,25,800
feed_a,pressure_a,0.8231134,0.7986505,1,26,0
feed_a,pressure_a,0.8173806,0.809185,1,26,200
feed_a,pressure_a,0.8075361,0.8135049,1,26,400
feed_a,pressure_a,0.8253602,0.8058135,1,26,600
feed_a,pressure_a,0.7656055,0.7810255,1,26,800
feed_a,pressure_a,0.7974188,0.7921956,1,27,0
feed_a,pressure_a,0.8042151,0.8097441,1,27,200
feed_a,pressure_a,0.8159291,0.8070757,1,27,400
feed_a,pressure_a,0.7740676,0.8050125,1,27,600
feed_a,pressure_a,0.8050008,0.8035673,1,27,800
feed_a,pressure_a,0.8102948,0.7973346,1,28,0
feed_a,pressure_a,0.7968828,0.798502,1,28,200
feed_a,pressure_a,0.7920891,0.7988063,1,28,400
feed_a,pressure_a,0.8032503,0.7946224,1,28,600
feed_a,pressure_a,0.7950761,0.8029961,1,28,800
feed_a,pressure_a,0.7790937,0.7955257,1,29,0
feed_a,pressure_a,0.8037979,0.8119742,1,29,200
feed_a,pressure_a,0.7994382,0.7996447,1,29,400
feed_a,pressure_a,0.7826961,0.7848284,1,29,600
feed_a,pressure_a,0.7570118,0.7910868,1,29,800
feed_a,pressure_a,0.8009265,0.8053513,1,30,0
feed_a,pressure_a,0.805468,0.8005957,1,30,200
feed_a,pressure_a,0.8006887,0.8133467,1,30,400
feed_a,pressure_a,0.7911041,0.8028181,1,30,600
feed_a,pressure_a,0.8390748,0.7964392,1,30,800
feed_a,pressure_a,0.7921305,0.7999135,1,31,0
feed_a,pressure_a,0.8075626,0.8018706,1,31,200
feed_a,pressure_a,0.7804584,0.7854495,1,31,400
feed_a,pressure_a,0.8036395,0.810406,1,31,600
feed_a,pressure_a,0.7888828,0.8006782,1,31,800
feed_a,pressure_a,0.82195,0.8097503,1,32,0
feed_a,pressure_a,0.796158,0.7957436,1,32,200
feed_a,pressure_a,0.8094774,0.815181,1,32,400
feed_a,pressure_a,0.8094482,0.8021314,1,32,600
feed_a,pressure_a,0.7925712,0.7959157,1,32,800
feed_a,pressure_a,0.7982528,0.8049336,1,33,0
feed_a,pressure_a,0.792446,0.7872926,1,33,200
feed_a,pressure_a,0.8079956,0.8052693,1,33,400
feed_a,pressure_a,0.7906647,0.7979337,1,33,600
feed_a,pressure_a,0.8104919,0.7860147,1,33,800
feed_a,pressure_a,0.7676809,0.7981188,1,34,0
feed_a,pressure_a,0.7791389,0.7964606,1,34,200
feed_a,pressure_a,0.7923832,0.8069236,1,34,400
feed_a,pressure_a,0.7800738,0.8000036,1,34,600
feed_a,pressure_a,0.8163686,0.8028817,1,34,800
feed_a,pressure_a,0.8059474,0.802702,1,35,0
feed_a,pressure_a,0.8017652,0.7956029,1,35,200
feed_a,pressure_a,0.7983093,0.7977122,1,35,400
feed_a,pressure_a,0.8032275,0.8028091,1,35,600
feed_a,pressure_a,0.8046396,0.8035282,1,35,800
feed_a,pressure_a,0.8045812,0.7983126,1,36,0
feed_a,pressure_a,0.7941711,0.8058837,1,36,200
feed_a,pressure_a,0.7798104,0.7992468,1,36,400
feed_a,pressure_a,0.8002376,0.7950225,1,36,600
feed_a,pressure_a,0.8005638,0.8030349,1,36,800
feed_a,pressure_a,0.790658,0.8012579,1,37,0
feed_a,pressure_a,0.7939671,0.8021939,1,37,200
feed_a,pressure_a,0.7999649,0.7945058,1,37,400
feed_a,pressure_a,0.7939721,0.8032115,1,37,600
feed_a,pressure_a,0.8204736,0.8172489,1,37,800
feed_a,pressure_a,0.7936569,0.7980881,1,38,0
feed_a,pressure_a,0.7746205,0.7952072,1,38,200
feed_a,pressure_a,0.8108603,0.7964087,1,38,400
feed_a,pressure_a,0.8035145,0.7961332,1,38,600
feed_a,pressure_a,0.8119239,0.8168542,1,38,800
feed_a,pressure_a,0.8160653,0.7946165,1,39,0
feed_a,pressure_a,0.8151057,0.8067791,1,39,200
feed_a,pressure_a,0.7975819,0.7929639,1,39,400
feed_a,pressure_a,0.8022297,0.7993923,1,39,600
feed_a,pressure_a,0.8096134,0.8036046,1,39,800
